"City","Title","Property_Type","Location_Detail","Bed_Info","Price_Per_Night_USD","Currency","Rating","Date_Range","Airbnb_ID","Link"
"Rome","Private room in Rome","Private Room","A beautiful room in marvelous Rome","2 single beds","45","$","4.97","Jun 10 – 17","10419572","https://www.airbnb.com/rooms/10419572"
"Rome","Private room in Rome","Private Room","","2 single beds","63","$","4.79","Jun 9 – 14","52503743","https://www.airbnb.com/rooms/52503743"
"Rome","Private room in Rome","Private Room","Comfortable and spacious blue room","2 beds","43","$","5","Nov 13 – 18","825302468976196909","https://www.airbnb.com/rooms/825302468976196909"
"Rome","Apartment in Rome","Apartment","TRASTEVERE CHARMING STUDIO","","95","$","4.85","Jul 21 – 28","724050","https://www.airbnb.com/rooms/724050"
"Rome","Private room in Rome","Private Room","B&B Le Treù","1 double bed","66","$","4.47","Jun 27 – Jul 2","3428852","https://www.airbnb.com/rooms/3428852"
"Rome","Apartment in Rome","Apartment","Historic center","1 queen bed","84","$","4.28","Oct 20 – 25","28537747","https://www.airbnb.com/rooms/28537747"
"Rome","Private room in Fiumicino","Private Room","NEW Room close to airport and exhibition","2 beds","92","$","No rating","May 26 – 31","825265201057536593","https://www.airbnb.com/rooms/825265201057536593"
"Rome","Private room in Rome","Private Room","NICE, BRIGHT, PEACEFUL  Room in Roma Center","1 single bed","51","$","4.92","May 7 – 14","24711416","https://www.airbnb.com/rooms/24711416"
"Rome","Private room in Rome","Private Room","Pink Room at Colosseum! (Pannonia Smart House)","1 double bed","87","$","4.89","Jul 30 – Aug 4","18740607","https://www.airbnb.com/rooms/18740607"
"Rome","Loft in Rome","Other","GIULIA'S ROMANTIC LOFT","1 double bed","139","$","4.94","Nov 9 – 14","9677348","https://www.airbnb.com/rooms/9677348"
"Rome","Private room in Rome","Private Room","Villino Milù in Rome single room","1 single bed","40","$","5","May 18 – 25","45278859","https://www.airbnb.com/rooms/45278859"
"Rome","Home in Rome","Other","","1 double bed","63","$","4.96","Aug 9 – 14","41635491","https://www.airbnb.com/rooms/41635491"
"Rome","Private room in Rome","Private Room","Cozy room near Caffarella, Appia and San Giovanni","2 beds","46","$","4.84","Jul 8 – 15","6929735","https://www.airbnb.com/rooms/6929735"
"Rome","Apartment in Rome","Apartment","Etiopia apartments","2 beds","89","$","5","Jun 8 – 13","814948523345987356","https://www.airbnb.com/rooms/814948523345987356"
"Rome","Condo in Rome","Other","Dream Chaser","1 bed","214","$","No rating","Jun 5 – 10","870847207345989928","https://www.airbnb.com/rooms/870847207345989928"
"Rome","Apartment in Rome","Apartment","♡Central Nest near Vatican City for a Couple♡","1 double bed","88","$","4.61","Aug 30 – Sep 4","19021999","https://www.airbnb.com/rooms/19021999"
"Rome","Apartment in Rome","Apartment","Colosseo's Loft","1 bed","192","$","No rating","Jun 18 – 23","870847338977593245","https://www.airbnb.com/rooms/870847338977593245"
"Rome","Apartment in Rome","Apartment","Nicolò V Saint Peter Apartment","1 queen bed","86","$","4.8","Nov 8 – 15","25957461","https://www.airbnb.com/rooms/25957461"
"Rome","Private room in Rome","Private Room","","1 queen bed","66","$","4.87","Aug 28 – Sep 2","43653085","https://www.airbnb.com/rooms/43653085"
"Rome","Apartment in Rome","Apartment","Serendipity in  Baldo degli Ubaldi","2 beds","83","$","4.76","Dec 25 – 30","7107395","https://www.airbnb.com/rooms/7107395"
"Rome","Apartment in Rome","Apartment","","1 double bed","113","$","5","Jun 26 – Jul 1","8437113","https://www.airbnb.com/rooms/8437113"
"Rome","Apartment in Rome","Apartment","","1 double bed","119","$","4.92","Nov 6 – 11","17113263","https://www.airbnb.com/rooms/17113263"
"Rome","Apartment in Rome","Apartment","","1 queen bed","91","$","4.86","Sep 10 – 16","9398332","https://www.airbnb.com/rooms/9398332"
"Rome","Apartment in Rome","Apartment","Bright Home in Rome, shadow of the Vatican","3 beds","103","$","4.86","Nov 1 – 8","17952278","https://www.airbnb.com/rooms/17952278"
"Rome","Loft in Rome","Other","Luxury panoramic suite, 5mins Colosseo,2mins Metro","3 beds","86","$","4.65","Nov 12 – 17","13270751","https://www.airbnb.com/rooms/13270751"
"Rome","Private room in Rome","Private Room","Splendid  COZY room! 5 mins walking to Subway!","2 beds","49","$","4.5","Nov 9 – 14","32160117","https://www.airbnb.com/rooms/32160117"
"Rome","Private room in Piana del Sole","Private Room","b&b New Fair of Rome Fiumicino Airport","1 double bed","81","$","4.85","May 2 – 7","10135823","https://www.airbnb.com/rooms/10135823"
"Rome","Apartment in Rome","Apartment","amore","1 bed","113","$","No rating","Jun 19 – 24","868791601701260513","https://www.airbnb.com/rooms/868791601701260513"
"Rome","Condo in Rome","Other","Romantic Suite with balcony near San Giovanni","1 sofa bed","147","$","4.82","Jun 11 – 16","52185875","https://www.airbnb.com/rooms/52185875"
"Rome","Private room in Rome","Private Room","YOUR HOME IN ROME","","45","$","4.91","Nov 2 – 7","603234","https://www.airbnb.com/rooms/603234"
"Rome","Private room in Rome","Private Room","","1 double bed","79","$","4.7","Oct 11 – 16","11292502","https://www.airbnb.com/rooms/11292502"
"Rome","Condo in Fiumicino","Other","river apartment with terrace and garden","4 beds","67","$","4.72","Jul 19 – 26","11705009","https://www.airbnb.com/rooms/11705009"
"Rome","Apartment in Rome","Apartment","","1 king bed","96","$","4.86","Jul 2 – 7","34172907","https://www.airbnb.com/rooms/34172907"
"Rome","Condo in Rome","Other","Park House (vatican zone)","1 bed","98","$","4.91","Jun 28 – Jul 3","735292946030528406","https://www.airbnb.com/rooms/735292946030528406"
"Rome","Condo in Rome","Other","Huge apartment in Rione Esquilino","1 double bed","101","$","4.85","Aug 12 – 17","36760568","https://www.airbnb.com/rooms/36760568"
"Rome","Private room in Rome","Private Room","","2 beds","111","$","No rating","Jun 9 – 14","872892174957916668","https://www.airbnb.com/rooms/872892174957916668"
"Rome","Private room in Rome","Private Room","Art Timeline (with private balcony)","1 queen bed","124","$","4.93","May 21 – 26","11333827","https://www.airbnb.com/rooms/11333827"
"Rome","Apartment in Rome","Apartment","Colosseum Dream Casa, Rome city center.","3 beds","134","$","4.78","Oct 30 – Nov 4","4272608","https://www.airbnb.com/rooms/4272608"
"Rome","Apartment in Rome","Apartment","Incredible Views of Campo de Fiori","2 beds","126","$","4.65","Nov 12 – 17","2179247","https://www.airbnb.com/rooms/2179247"
"Rome","Private room in Rome","Private Room","Casa dolce casa Ro","1 bed","63","$","4.64","Jun 18 – 23","37148449","https://www.airbnb.com/rooms/37148449"
"Rome","Apartment in Rome","Apartment","","2 beds","76","$","No rating","Jul 7 – 12","829745975531904637","https://www.airbnb.com/rooms/829745975531904637"
"Rome","Apartment in Rome","Apartment","Romantic near Saint Peter Moustache House Rome","5 beds","76","$","5","Nov 7 – 12","14582141","https://www.airbnb.com/rooms/14582141"
"Rome","Apartment in Rome","Apartment","Bright apartment in Rome","4 beds","67","$","4.76","Aug 7 – 12","730072","https://www.airbnb.com/rooms/730072"
"Rome","Apartment in Rome","Apartment","","2 beds","128","$","No rating","May 23 – 30","873182529462587196","https://www.airbnb.com/rooms/873182529462587196"
"Rome","Apartment in Rome","Apartment","Colosseum Hill Mountains","2 beds","112","$","4.94","Nov 28 – Dec 3","41258749","https://www.airbnb.com/rooms/41258749"
"Rome","Private room in Rome","Private Room","Green Room, with private bathroom","2 double beds","59","$","4.54","Aug 10 – 15","19159946","https://www.airbnb.com/rooms/19159946"
"Rome","Private room in Rome","Private Room","lola's house","1 single bed","52","$","4.69","Jul 11 – 16","13725809","https://www.airbnb.com/rooms/13725809"
"Rome","Shared room in Rome","Other","To(i)Travelers","1 small double bed","53","$","5","Oct 19 – 24","733712903217137733","https://www.airbnb.com/rooms/733712903217137733"
"Rome","Condo in Rome","Other","","3 beds","77","$","4.81","Oct 30 – Nov 4","696149008692020370","https://www.airbnb.com/rooms/696149008692020370"
"Rome","Apartment in Vitinia","Apartment","Rome suburbs, Great Transit","2 beds","61","$","4.8","May 14 – 19","697070","https://www.airbnb.com/rooms/697070"
"Rome","Apartment in Rome","Apartment","Lilly House near Subway","2 beds","83","$","4.96","Aug 24 – 29","18800967","https://www.airbnb.com/rooms/18800967"
"Rome","Loft in Rome","Other","enchanting attic with coronaries for two","1 bed","139","$","5","Aug 6 – 12","626476722944696608","https://www.airbnb.com/rooms/626476722944696608"
"Rome","Private room in Rome","Private Room","private access studio apartment","1 bed","54","$","4.78","Nov 5 – 10","2131315","https://www.airbnb.com/rooms/2131315"
"Rome","Private room in Marino","Private Room","Camera in Casa degli Artisti","1 bed","25","$","No rating","May 28 – Jun 2","870920685223646373","https://www.airbnb.com/rooms/870920685223646373"
"Rome","Private room in Rome","Private Room","Single Room Near Metro A","1 bed","42","$","5","Jul 4 – 11","3087091","https://www.airbnb.com/rooms/3087091"
"Rome","Private room in Lido di Ostia","Private Room","Pearl of the Sea","1 king bed","62","$","4.94","May 21 – 26","26254159","https://www.airbnb.com/rooms/26254159"
"Rome","Apartment in Rome","Apartment","Mayflower guesthouse Vittorio Emanuele","1 king bed","102","$","4.84","Aug 10 – 15","23035228","https://www.airbnb.com/rooms/23035228"
"Rome","Condo in Rome","Other","Cozy apartament near Colosseo and metro  in Rome!!","1 queen bed","123","$","4.92","Oct 12 – 17","6387577","https://www.airbnb.com/rooms/6387577"
"Rome","Private room in Rome","Private Room","Alice Vatican  room with courtyard view","1 queen bed","100","$","4.81","Aug 19 – 24","15068287","https://www.airbnb.com/rooms/15068287"
"Rome","Private room in Rome","Private Room","TRASTEVERE SMALL SINGLE ROOM","1 single bed","49","$","4.83","Jul 2 – 7","49681664","https://www.airbnb.com/rooms/49681664"
"Rome","Private room in Rome","Private Room","Splendid wide private room with stunning view!#15","2 beds","50","$","4.51","Nov 4 – 9","32160726","https://www.airbnb.com/rooms/32160726"
"Rome","Private room in Rome","Private Room","single/double room B&B Trastevere ""LaZotta""","1 double bed","100","$","4.7","Jul 5 – 10","2201485","https://www.airbnb.com/rooms/2201485"
"Rome","Private room in Rome","Private Room","","1 small double bed","83","$","4.64","Jul 1 – 6","14040202","https://www.airbnb.com/rooms/14040202"
"Rome","Apartment in Rome","Apartment","","2 beds","69","$","4.56","Nov 1 – 6","751396","https://www.airbnb.com/rooms/751396"
"Rome","Private room in Rome","Private Room","Piazza Bologna room 25 sqm","2 beds","28","$","No rating","Jun 28 – Jul 3","40853824","https://www.airbnb.com/rooms/40853824"
"Rome","Apartment in Trastevere","Apartment","Heart of Trastevere","2 single beds","75","$","4.8","Nov 17 – 22","3700412","https://www.airbnb.com/rooms/3700412"
"Rome","Private room in Appio Latino","Private Room","DOUBLE ROOM IN ROME","1 double bed","43","$","4.92","Oct 13 – 20","9385319","https://www.airbnb.com/rooms/9385319"
"Rome","Apartment in Aurelio","Apartment","Central Rome Cornelia near St. Peter","2 beds","86","$","4.82","Jul 24 – 31","20796228","https://www.airbnb.com/rooms/20796228"
"Rome","Private room in Rome","Private Room","Room in centralCityVillas+terrace on Pigneto","1 double bed","108","$","4.87","May 26 – 31","6081258","https://www.airbnb.com/rooms/6081258"
"Rome","Condo in Rome","Other","","2 beds","164","$","4.97","Jun 11 – 16","6255549","https://www.airbnb.com/rooms/6255549"
"Rome","Apartment in Trastevere","Apartment","","1 bed","145","$","4.67","Jul 1 – 6","24012480","https://www.airbnb.com/rooms/24012480"
"Rome","Private room in Trionfale","Private Room","","1 double bed","60","$","4.83","Aug 8 – 13","8795587","https://www.airbnb.com/rooms/8795587"
"Rome","Private room in Trieste","Private Room","Classic Room Roma","1 bed","134","$","4.95","May 22 – 27","678982103201187603","https://www.airbnb.com/rooms/678982103201187603"
"Rome","Apartment in Monti","Apartment","Monti. Between the Colosseum and the Imperial Forums","3 beds","102","$","4.45","Oct 23 – 28","35986408","https://www.airbnb.com/rooms/35986408"
"Rome","Apartment in Prati","Apartment","Casina Roma, 2 min to Piazza Navona","1 double bed","119","$","4.7","Jul 25 – 30","843160","https://www.airbnb.com/rooms/843160"
"Rome","Private room in Trionfale","Private Room","Green room in cozy apartment","1 bed","82","$","4.76","Oct 11 – 17","553594344857013396","https://www.airbnb.com/rooms/553594344857013396"
"Rome","Private room in Esquilino","Private Room","a Charming room , 800m Colosseo.150m Metro A","2 beds","57","$","4.58","Nov 2 – 7","9256627","https://www.airbnb.com/rooms/9256627"
"Rome","Apartment in Trastevere","Apartment","Cute mini loft in Trastevere","1 sofa bed","70","$","4.4","Jul 28 – Aug 2","49957867","https://www.airbnb.com/rooms/49957867"
"Rome","Apartment in Rome","Apartment","","2 beds","93","$","4.64","Sep 15 – 20","49703407","https://www.airbnb.com/rooms/49703407"
"Rome","Private room in Esquilino","Private Room","Oxy Room2 near by Termini and Colosseum 15min","1 queen bed","49","$","4.42","Aug 7 – 12","31246979","https://www.airbnb.com/rooms/31246979"
"Rome","Tiny home in Rome","Other","","1 double bed","86","$","4.79","Sep 11 – 16","49708918","https://www.airbnb.com/rooms/49708918"
"Rome","Apartment in Rome","Apartment","ELEGANT apartment in HEART ❤ of ROME #RaffaelloInn","1 king bed","150","$","4.97","Nov 11 – 17","plus/18713631","https://www.airbnb.com/rooms/plus/18713631"
"Rome","Private room in Parione","Private Room","","1 queen bed","67","$","4.76","Oct 22 – 27","43654776","https://www.airbnb.com/rooms/43654776"
"Rome","Private room in Gianicolense","Private Room","","2 beds","77","$","4.88","Aug 6 – 11","601964566116895381","https://www.airbnb.com/rooms/601964566116895381"
"Rome","Private room in Rome","Private Room","Room in Villino with BBQ area (Unicamillus)","2 beds","36","$","No rating","May 20 – 27","684531490803226286","https://www.airbnb.com/rooms/684531490803226286"
"Rome","Loft in Sant'Angelo","Other","","1 queen bed","108","$","4.86","Nov 22 – 29","23120002","https://www.airbnb.com/rooms/23120002"
"Rome","Apartment in Monti","Apartment","Colosseo's Uptown Loft","1 bed","171","$","No rating","Jun 18 – 23","858437302311816292","https://www.airbnb.com/rooms/858437302311816292"
"Rome","Apartment in Sant'Angelo","Apartment","Fori Romani 2","2 beds","102","$","4.38","Oct 11 – 16","335162","https://www.airbnb.com/rooms/335162"
"Rome","Condo in Esquilino","Other","Piacevole, tranquillo a 2 passi dal centro storico","4 beds","126","$","No rating","Jun 6 – 11","844933262334275082","https://www.airbnb.com/rooms/844933262334275082"
"Rome","Private room in Prati","Private Room","Blue Bird with private bathroom","1 bed","79","$","4.97","Jul 23 – 28","8045343","https://www.airbnb.com/rooms/8045343"
"Rome","Apartment in Aurelio","Apartment","","1 queen bed","82","$","4.97","Aug 11 – 16","15560259","https://www.airbnb.com/rooms/15560259"
"Rome","Private room in Trastevere","Private Room","NEW&MODERN ROOM IN TRASTEVERE ROME CENTER","1 double bed","89","$","4.27","Jun 2 – 7","11417696","https://www.airbnb.com/rooms/11417696"
